1101(依據110/10/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
代碼,學年度,學期,學院代碼,學院,單位代碼,校區,單位,學制代碼,學制班別,班次,學籍分組,年級,正式學籍之在學學生總人數男,正式學籍之在學學生總人數女,轉學生男,轉學生女,補充說明,各學制,女,男,總計
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,1,13,4,0,0,,博士班,302,705,1007
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,2,8,4,0,0,,碩士在職專班,537,896,1433
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,3,9,4,0,0,,碩士班,1190,2430,3620
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,4,11,0,0,0,,學士班,2276,3792,6068
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,5,10,2,0,0,,全校人數,4305,7823,12128
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,6,1,1,0,0,,,,,
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,7,1,0,0,0,,,,,
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,8,2,0,0,0,,,,,
1187,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,,,9,0,0,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,1,3,0,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,2,2,1,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,3,3,0,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,4,1,1,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,5,3,1,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,6,1,0,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,7,1,0,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,8,0,0,0,0,,,,,
14903,110,1,69,工學院,541,校本部,土木工程學系,d1,博士班,營建管理博士班,,9,0,0,0,0,,,,,
1189,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,,,1,23,5,0,0,,,,,
1189,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,,,2,21,6,0,0,,,,,
1189,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,,,3,7,2,0,0,,,,,
1189,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,,,4,2,0,0,0,,,,,
1189,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,,,5,0,0,0,0,,,,,
1189,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,,,6,1,0,0,0,,,,,
14904,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,營建管理碩士在職專班,,1,10,5,0,0,,,,,
14904,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,營建管理碩士在職專班,,2,13,5,0,0,,,,,
14904,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,營建管理碩士在職專班,,3,9,3,0,0,,,,,
14904,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,營建管理碩士在職專班,,4,4,0,0,0,,,,,
14904,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,營建管理碩士在職專班,,5,4,1,0,0,,,,,
14904,110,1,69,工學院,541,校本部,土木工程學系,m2,碩士在職專班,營建管理碩士在職專班,,6,0,0,0,0,,,,,
1188,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,,,1,70,25,0,0,,,,,
1188,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,,,2,58,18,0,0,,,,,
1188,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,,,3,27,1,0,0,,,,,
1188,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,,,4,3,3,0,0,,,,,
1188,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,,,5,0,1,0,0,,,,,
1188,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,,,6,0,0,0,0,,,,,
14902,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,營建管理碩士班,,1,9,8,0,0,,,,,
14902,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,營建管理碩士班,,2,5,7,0,0,,,,,
14902,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,營建管理碩士班,,3,1,0,0,0,,,,,
14902,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,營建管理碩士班,,4,0,0,0,0,,,,,
14902,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,營建管理碩士班,,5,0,0,0,0,,,,,
14902,110,1,69,工學院,541,校本部,土木工程學系,m1,碩士班,營建管理碩士班,,6,0,0,0,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,1,81,19,0,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,2,75,17,1,1,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,3,57,21,1,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,4,73,12,0,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,5,4,0,0,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,6,0,0,0,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,7,0,0,0,0,,,,,
1186,110,1,69,工學院,541,校本部,土木工程學系,u1,學士班,,,8,0,0,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,1,22,1,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,2,13,11,1,1,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,3,19,2,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,4,21,2,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,5,0,0,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,6,0,0,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,7,0,0,0,0,,,,,
14515,110,1,69,工學院,6456,校本部,工學院學士班,u1,學士班,,,8,0,0,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,1,4,3,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,2,2,2,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,3,5,2,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,4,5,4,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,5,0,2,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,6,2,1,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,7,0,0,0,0,,,,,
1184,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,,,8,0,0,0,0,,,,,
15218,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,工學博士班,,1,1,1,0,0,,,,,
15218,110,1,69,工學院,540,校本部,化學工程與材料工程學系,d1,博士班,工學博士班,,2,1,0,0,0,,,,,
1185,110,1,69,工學院,540,校本部,化學工程與材料工程學系,m1,碩士班,,,1,46,30,0,0,,,,,
1185,110,1,69,工學院,540,校本部,化學工程與材料工程學系,m1,碩士班,,,2,34,29,0,0,,,,,
1185,110,1,69,工學院,540,校本部,化學工程與材料工程學系,m1,碩士班,,,3,1,1,0,0,,,,,
1185,110,1,69,工學院,540,校本部,化學工程與材料工程學系,m1,碩士班,,,4,1,1,0,0,,,,,
1185,110,1,69,工學院,540,校本部,化學工程與材料工程學系,m1,碩士班,,,5,0,0,0,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,1,43,13,0,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,2,31,13,1,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,3,31,16,1,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,4,32,17,0,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,5,1,1,0,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,6,1,1,0,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,7,0,0,0,0,,,,,
1183,110,1,69,工學院,540,校本部,化學工程與材料工程學系,u1,學士班,,,8,0,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,1,3,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,2,1,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,3,4,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,4,3,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,5,2,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,6,3,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,7,1,0,0,0,,,,,
5473,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,,,8,0,0,0,0,,,,,
15220,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,工學博士班,,1,0,0,0,0,,,,,
15220,110,1,69,工學院,545,校本部,材料科學與工程研究所,d1,博士班,工學博士班,,2,1,0,0,0,,,,,
1200,110,1,69,工學院,545,校本部,材料科學與工程研究所,m1,碩士班,,,1,16,7,0,0,,,,,
1200,110,1,69,工學院,545,校本部,材料科學與工程研究所,m1,碩士班,,,2,16,6,0,0,,,,,
1200,110,1,69,工學院,545,校本部,材料科學與工程研究所,m1,碩士班,,,3,2,1,0,0,,,,,
1200,110,1,69,工學院,545,校本部,材料科學與工程研究所,m1,碩士班,,,4,0,0,0,0,,,,,
1200,110,1,69,工學院,545,校本部,材料科學與工程研究所,m1,碩士班,,,5,0,0,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,1,2,0,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,2,0,1,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,3,1,0,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,4,1,0,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,5,0,1,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,6,2,0,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,7,0,0,0,0,,,,,
9466,110,1,69,工學院,547,校本部,能源工程研究所,d1,博士班,,,8,0,0,0,0,,,,,
1203,110,1,69,工學院,547,校本部,能源工程研究所,m1,碩士班,,,1,12,2,0,0,,,,,
1203,110,1,69,工學院,547,校本部,能源工程研究所,m1,碩士班,,,2,7,3,0,0,,,,,
1203,110,1,69,工學院,547,校本部,能源工程研究所,m1,碩士班,,,3,9,0,0,0,,,,,
1203,110,1,69,工學院,547,校本部,能源工程研究所,m1,碩士班,,,4,1,0,0,0,,,,,
1203,110,1,69,工學院,547,校本部,能源工程研究所,m1,碩士班,,,5,0,0,0,0,,,,,
5480,110,1,69,工學院,2841,校本部,國際永續發展碩士在職專班,m2,碩士在職專班,,,4,0,0,0,0,,,,,
5480,110,1,69,工學院,2841,校本部,國際永續發展碩士在職專班,m2,碩士在職專班,,,5,0,0,0,0,,,,,
14766,110,1,69,工學院,6587,校本部,國際永續發展碩士學位學程,m1,碩士班,,,1,0,0,0,0,,,,,
14766,110,1,69,工學院,6587,校本部,國際永續發展碩士學位學程,m1,碩士班,,,2,1,3,0,0,,,,,
14766,110,1,69,工學院,6587,校本部,國際永續發展碩士學位學程,m1,碩士班,,,3,0,0,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,1,13,3,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,2,16,1,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,3,9,2,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,4,11,1,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,5,4,0,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,6,3,1,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,7,1,0,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,8,0,0,0,0,,,,,
1191,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,,,9,0,0,0,0,,,,,
15219,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,工學博士班,,1,0,0,0,0,,,,,
15219,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,工學博士班,,2,0,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,1,1,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,2,1,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,3,1,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,4,0,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,5,0,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,6,1,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,7,1,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,8,0,0,0,0,,,,,
9933,110,1,69,工學院,542,校本部,機械工程學系,d1,博士班,光機電工程博士班,,9,0,0,0,0,,,,,
1193,110,1,69,工學院,542,校本部,機械工程學系,m2,碩士在職專班,,,1,36,3,0,0,,,,,
1193,110,1,69,工學院,542,校本部,機械工程學系,m2,碩士在職專班,,,2,26,5,0,0,,,,,
1193,110,1,69,工學院,542,校本部,機械工程學系,m2,碩士在職專班,,,3,14,1,0,0,,,,,
1193,110,1,69,工學院,542,校本部,機械工程學系,m2,碩士在職專班,,,4,10,2,0,0,,,,,
1193,110,1,69,工學院,542,校本部,機械工程學系,m2,碩士在職專班,,,5,1,0,0,0,,,,,
1193,110,1,69,工學院,542,校本部,機械工程學系,m2,碩士在職專班,,,6,2,0,0,0,,,,,
1192,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,,,1,110,14,0,0,,,,,
1192,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,,,2,88,13,0,0,,,,,
1192,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,,,3,27,2,0,0,,,,,
1192,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,,,4,4,1,0,0,,,,,
1192,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,,,5,2,0,0,0,,,,,
1192,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,,,6,0,0,0,0,,,,,
9932,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,光機電工程碩士班,,1,24,3,0,0,,,,,
9932,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,光機電工程碩士班,,2,22,1,0,0,,,,,
9932,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,光機電工程碩士班,,3,10,0,0,0,,,,,
9932,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,光機電工程碩士班,,4,3,0,0,0,,,,,
9932,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,光機電工程碩士班,,5,0,0,0,0,,,,,
9932,110,1,69,工學院,542,校本部,機械工程學系,m1,碩士班,光機電工程碩士班,,6,0,0,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,1,44,5,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,2,40,7,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,3,37,4,1,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,4,37,3,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,5,6,1,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,6,0,0,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,7,0,0,0,0,,,,,
12873,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,光機電工程組,8,0,0,0,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,1,44,5,0,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,2,42,0,3,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,3,34,5,1,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,4,39,7,0,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,5,3,0,0,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,6,1,0,0,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,7,0,0,0,0,,,,,
12874,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,先進材料與精密製造組,8,0,0,0,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,1,36,13,0,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,2,27,11,2,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,3,30,3,3,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,4,30,6,0,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,5,6,2,0,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,6,1,0,0,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,7,0,0,0,0,,,,,
12875,110,1,69,工學院,542,校本部,機械工程學系,u1,學士班,,設計與分析組,8,0,0,0,0,,,,,
9251,110,1,69,工學院,5100,校本部,應用材料科學國際研究生碩士學位學程,m1,碩士班,,,1,0,0,0,0,,,,,
9251,110,1,69,工學院,5100,校本部,應用材料科學國際研究生碩士學位學程,m1,碩士班,,,2,0,0,0,0,,,,,
9251,110,1,69,工學院,5100,校本部,應用材料科學國際研究生碩士學位學程,m1,碩士班,,,3,0,0,0,0,,,,,
9251,110,1,69,工學院,5100,校本部,應用材料科學國際研究生碩士學位學程,m1,碩士班,,,4,0,0,0,0,,,,,
9251,110,1,69,工學院,5100,校本部,應用材料科學國際研究生碩士學位學程,m1,碩士班,,,5,0,0,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,1,2,0,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,2,2,1,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,3,0,1,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,4,2,0,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,5,2,2,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,6,0,0,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,7,0,0,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,8,1,0,0,0,,,,,
1194,110,1,69,工學院,543,校本部,環境工程研究所,d1,博士班,,,9,0,0,0,0,,,,,
1196,110,1,69,工學院,543,校本部,環境工程研究所,m2,碩士在職專班,,,1,12,9,0,0,,,,,
1196,110,1,69,工學院,543,校本部,環境工程研究所,m2,碩士在職專班,,,2,15,5,0,0,,,,,
1196,110,1,69,工學院,543,校本部,環境工程研究所,m2,碩士在職專班,,,3,11,1,0,0,,,,,
1196,110,1,69,工學院,543,校本部,環境工程研究所,m2,碩士在職專班,,,4,10,0,0,0,,,,,
1196,110,1,69,工學院,543,校本部,環境工程研究所,m2,碩士在職專班,,,5,1,0,0,0,,,,,
1196,110,1,69,工學院,543,校本部,環境工程研究所,m2,碩士在職專班,,,6,0,1,0,0,,,,,
1195,110,1,69,工學院,543,校本部,環境工程研究所,m1,碩士班,,,1,20,11,0,0,,,,,
1195,110,1,69,工學院,543,校本部,環境工程研究所,m1,碩士班,,,2,21,5,0,0,,,,,
1195,110,1,69,工學院,543,校本部,環境工程研究所,m1,碩士班,,,3,15,5,0,0,,,,,
1195,110,1,69,工學院,543,校本部,環境工程研究所,m1,碩士班,,,4,3,4,0,0,,,,,
1195,110,1,69,工學院,543,校本部,環境工程研究所,m1,碩士班,,,5,3,1,0,0,,,,,
1195,110,1,69,工學院,543,校本部,環境工程研究所,m1,碩士班,,,6,0,0,0,0,,,,,
7073,110,1,463,太空及遙測研究中心,2784,校本部,遙測科技碩士學位學程,m1,碩士班,,,1,6,3,0,0,,,,,
7073,110,1,463,太空及遙測研究中心,2784,校本部,遙測科技碩士學位學程,m1,碩士班,,,2,4,5,0,0,,,,,
7073,110,1,463,太空及遙測研究中心,2784,校本部,遙測科技碩士學位學程,m1,碩士班,,,3,1,0,0,0,,,,,
7073,110,1,463,太空及遙測研究中心,2784,校本部,遙測科技碩士學位學程,m1,碩士班,,,4,0,1,0,0,,,,,
7073,110,1,463,太空及遙測研究中心,2784,校本部,遙測科技碩士學位學程,m1,碩士班,,,5,0,0,0,0,,,,,
12881,110,1,463,太空及遙測研究中心,6092,校本部,環境科技博士學位學程（台灣聯合大學系統）,d1,博士班,,,1,3,0,0,0,,,,,
12881,110,1,463,太空及遙測研究中心,6092,校本部,環境科技博士學位學程（台灣聯合大學系統）,d1,博士班,,,2,4,0,0,0,,,,,
12881,110,1,463,太空及遙測研究中心,6092,校本部,環境科技博士學位學程（台灣聯合大學系統）,d1,博士班,,,3,4,1,0,0,,,,,
12881,110,1,463,太空及遙測研究中心,6092,校本部,環境科技博士學位學程（台灣聯合大學系統）,d1,博士班,,,4,4,0,0,0,,,,,
12881,110,1,463,太空及遙測研究中心,6092,校本部,環境科技博士學位學程（台灣聯合大學系統）,d1,博士班,,,5,0,0,0,0,,,,,
12881,110,1,463,太空及遙測研究中心,6092,校本部,環境科技博士學位學程（台灣聯合大學系統）,d1,博士班,,,6,0,0,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,1,3,1,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,2,2,1,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,3,3,2,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,4,1,2,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,5,0,4,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,6,4,4,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,7,2,2,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,8,0,0,0,0,,,,,
1147,110,1,67,文學院,524,校本部,中國文學系,d1,博士班,,,9,0,0,0,0,,,,,
1149,110,1,67,文學院,524,校本部,中國文學系,m2,碩士在職專班,,,6,0,0,0,0,,,,,
1148,110,1,67,文學院,524,校本部,中國文學系,m1,碩士班,,,1,6,7,0,0,,,,,
1148,110,1,67,文學院,524,校本部,中國文學系,m1,碩士班,,,2,7,6,0,0,,,,,
1148,110,1,67,文學院,524,校本部,中國文學系,m1,碩士班,,,3,6,12,0,0,,,,,
1148,110,1,67,文學院,524,校本部,中國文學系,m1,碩士班,,,4,3,7,0,0,,,,,
1148,110,1,67,文學院,524,校本部,中國文學系,m1,碩士班,,,5,2,2,0,0,,,,,
1148,110,1,67,文學院,524,校本部,中國文學系,m1,碩士班,,,6,0,0,0,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,1,12,31,0,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,2,9,33,0,1,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,3,11,38,1,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,4,12,36,0,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,5,3,11,0,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,6,0,0,0,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,7,0,0,0,0,,,,,
1146,110,1,67,文學院,524,校本部,中國文學系,u1,學士班,,,8,0,0,0,0,,,,,
15182,110,1,67,文學院,6794,校本部,文學院學士班,u1,學士班,,,1,4,16,0,0,,,,,
15182,110,1,67,文學院,6794,校本部,文學院學士班,u1,學士班,,,2,4,16,0,0,,,,,
9253,110,1,67,文學院,5101,校本部,亞際文化研究國際碩士學位學程(台灣聯合大學系統),m1,碩士班,,,1,0,4,0,0,,,,,
9253,110,1,67,文學院,5101,校本部,亞際文化研究國際碩士學位學程(台灣聯合大學系統),m1,碩士班,,,2,2,3,0,0,,,,,
9253,110,1,67,文學院,5101,校本部,亞際文化研究國際碩士學位學程(台灣聯合大學系統),m1,碩士班,,,3,1,4,0,0,,,,,
9253,110,1,67,文學院,5101,校本部,亞際文化研究國際碩士學位學程(台灣聯合大學系統),m1,碩士班,,,4,1,2,0,0,,,,,
9253,110,1,67,文學院,5101,校本部,亞際文化研究國際碩士學位學程(台灣聯合大學系統),m1,碩士班,,,5,0,1,0,0,,,,,
1153,110,1,67,文學院,526,校本部,法國語文學系,m1,碩士班,,,1,2,5,0,0,,,,,
1153,110,1,67,文學院,526,校本部,法國語文學系,m1,碩士班,,,2,0,2,0,0,,,,,
